id,nome,localidade,frequencia
14421,delgado,27,345
14422,delgado,13,1302
14423,delgado,16,40
14424,delgado,29,782
14425,delgado,23,108
14426,delgado,53,445
14427,delgado,32,359
14428,delgado,52,415
14429,delgado,21,884
14430,delgado,31,3511
14431,delgado,50,1840
14432,delgado,51,1635
14433,delgado,15,1018
14434,delgado,25,621
14435,delgado,26,1325
14436,delgado,22,87
14437,delgado,41,2916
14438,delgado,33,4250
14439,delgado,11,395
14440,delgado,24,577
14441,delgado,14,353
14442,delgado,43,2545
14443,delgado,42,869
14444,delgado,28,84
14445,delgado,35,11118
14446,delgado,17,104
14447,rogerio,0,37557
14448,rogerio,12,393
14449,rogerio,27,522
14450,rogerio,13,272
14451,rogerio,16,50
14452,rogerio,29,651
14453,rogerio,23,2782
14454,rogerio,53,366
14455,rogerio,32,1051
14456,rogerio,52,893
14457,rogerio,21,329
14458,rogerio,31,3486
14459,rogerio,50,410
14460,rogerio,51,548
14461,rogerio,15,552
14462,rogerio,25,406
14463,rogerio,26,1452
14464,rogerio,22,205
14465,rogerio,41,2574
14466,rogerio,33,2380
14467,rogerio,11,219
14468,rogerio,24,505
14469,rogerio,14,35
14470,rogerio,43,1301
14471,rogerio,42,1656
14472,rogerio,28,83
14473,rogerio,35,14308
14474,rogerio,17,128
14475,prazeres,0,37495
14476,prazeres,12,49
14477,prazeres,27,1373
14478,prazeres,13,255
14479,prazeres,16,184
14480,prazeres,29,4178
14481,prazeres,23,487
14482,prazeres,53,364
14483,prazeres,32,231
14484,prazeres,52,552
14485,prazeres,21,2992
14486,prazeres,31,1528
14487,prazeres,50,209
14488,prazeres,51,242
14489,prazeres,15,5715
14490,prazeres,25,698
14491,prazeres,26,5881
14492,prazeres,22,292
14493,prazeres,41,1037
14494,prazeres,33,3261
14495,prazeres,11,162
14496,prazeres,24,501
14497,prazeres,14,195
14498,prazeres,43,198
14499,prazeres,42,1454
14500,prazeres,28,674
14501,prazeres,35,4563
14502,prazeres,17,220
14503,lopez,0,37468
14504,lopez,12,275
14505,lopez,27,405
14506,lopez,13,1573
14507,lopez,16,164
14508,lopez,29,1783
14509,lopez,23,806
14510,lopez,53,802
14511,lopez,32,579
14512,lopez,52,1109
14513,lopez,21,705
14514,lopez,31,2732
14515,lopez,50,1331
14516,lopez,51,721
14517,lopez,15,1246
14518,lopez,25,344
14519,lopez,26,1298
14520,lopez,22,264
14521,lopez,41,2483
14522,lopez,33,3249
14523,lopez,11,391
14524,lopez,24,509
14525,lopez,14,1557
14526,lopez,43,2384
14527,lopez,42,1475
14528,lopez,28,122
14529,lopez,35,8973
14530,lopez,17,188
14531,macena,0,37395
14532,macena,12,69
14533,macena,27,2364
14534,macena,13,1041
14535,macena,16,42
14536,macena,29,2517
14537,macena,23,1653
14538,macena,53,415
14539,macena,32,276
14540,macena,52,961
14541,macena,21,1190
14542,macena,31,1541
14543,macena,50,957
14544,macena,51,605
14545,macena,15,1111
14546,macena,25,4542
14547,macena,26,3866
14548,macena,22,290
14549,macena,41,873
14550,macena,33,2265
14551,macena,11,249
14552,macena,24,1534
14553,macena,14,76
14554,macena,43,391
14555,macena,42,325
14556,macena,28,884
14557,macena,35,6894
14558,macena,17,464
14559,floriano,0,37257
14560,floriano,12,26
14561,floriano,27,690
14562,floriano,13,247
14563,floriano,29,726
14564,floriano,23,621
14565,floriano,53,193
14566,floriano,32,641
14567,floriano,52,703
14568,floriano,21,111
14569,floriano,31,3902
14570,floriano,50,795
14571,floriano,51,581
14572,floriano,15,205
14573,floriano,25,648
14574,floriano,26,1114
14575,floriano,22,123
14576,floriano,41,3402
14577,floriano,33,2375
14578,floriano,11,206
14579,floriano,24,248
14580,floriano,14,57
14581,floriano,43,2476
14582,floriano,42,5413
14583,floriano,28,81
14584,floriano,35,11573
14585,floriano,17,86
14586,anunciacao,0,36978
14587,anunciacao,12,34
14588,anunciacao,27,184
14589,anunciacao,13,187
14590,anunciacao,16,55
14591,anunciacao,29,17540
14592,anunciacao,23,193
14593,anunciacao,53,343
14594,anunciacao,32,262
14595,anunciacao,52,767
14596,anunciacao,21,1334
14597,anunciacao,31,2901
14598,anunciacao,50,640
14599,anunciacao,51,869
14600,anunciacao,15,904
14601,anunciacao,25,160
14602,anunciacao,26,830
14603,anunciacao,22,482
14604,anunciacao,41,835
14605,anunciacao,33,1559
14606,anunciacao,11,118
14607,anunciacao,24,117
14608,anunciacao,14,34
14609,anunciacao,43,830
14610,anunciacao,42,293
14611,anunciacao,28,871
14612,anunciacao,35,4438
14613,anunciacao,17,198
14614,dw,0,36965
14615,dw,12,173
14616,dw,27,374
14617,dw,13,646
14618,dw,16,121
14619,dw,29,2827
14620,dw,23,1526
14621,dw,53,673
14622,dw,32,625
14623,dw,52,1855
14624,dw,21,824
14625,dw,31,4251
14626,dw,50,651
14627,dw,51,831
14628,dw,15,1245
14629,dw,25,643
14630,dw,26,1701
14631,dw,22,562
14632,dw,41,1887
14633,dw,33,3187
14634,dw,11,372
14635,dw,24,807
14636,dw,14,129
14637,dw,43,1261
14638,dw,42,1102
14639,dw,28,261
14640,dw,35,8193
14641,dw,17,238
14642,emanuel,0,36908
14643,emanuel,12,128
14644,emanuel,27,671
14645,emanuel,13,617
14646,emanuel,16,60
14647,emanuel,29,1018
14648,emanuel,23,1527
14649,emanuel,53,661
14650,emanuel,32,558
14651,emanuel,52,1771
14652,emanuel,21,1010
14653,emanuel,31,10195
14654,emanuel,50,399
14655,emanuel,51,712
14656,emanuel,15,764
14657,emanuel,25,1075
14658,emanuel,26,2380
14659,emanuel,22,794
14660,emanuel,41,2363
14661,emanuel,33,1950
14662,emanuel,11,452
14663,emanuel,24,1096
14664,emanuel,14,166
14665,emanuel,43,411
14666,emanuel,42,904
14667,emanuel,28,260
14668,emanuel,35,4753
14669,emanuel,17,213
14670,castelo,0,36877
14671,castelo,12,987
14672,castelo,27,266
14673,castelo,13,2292
14674,castelo,16,1030
14675,castelo,29,1032
14676,castelo,23,6506
14677,castelo,53,977
14678,castelo,32,1147
14679,castelo,52,937
14680,castelo,21,3214
14681,castelo,31,1521
14682,castelo,50,866
14683,castelo,51,333
14684,castelo,15,2380
14685,castelo,25,268
14686,castelo,26,909
14687,castelo,22,3408
14688,castelo,41,479
14689,castelo,33,2710
14690,castelo,11,282
14691,castelo,24,151
14692,castelo,14,328
14693,castelo,43,500
14694,castelo,42,394
14695,castelo,28,73
14696,castelo,35,3616
14697,castelo,17,271
14698,romero,0,36867
14699,romero,12,69
14700,romero,27,264
14701,romero,13,1055
14702,romero,16,19
14703,romero,29,555
14704,romero,23,467
14705,romero,53,382
14706,romero,32,239
14707,romero,52,596
14708,romero,21,98
14709,romero,31,1523
14710,romero,50,4441
14711,romero,51,756
14712,romero,15,587
14713,romero,25,362
14714,romero,26,712
14715,romero,22,90
14716,romero,41,3210
14717,romero,33,2350
14718,romero,11,234
14719,romero,24,133
14720,romero,14,1252
14721,romero,43,3756
14722,romero,42,1225
14723,romero,28,69
14724,romero,35,12349
14725,romero,17,74
14726,marcolino,0,36727
14727,marcolino,12,133
14728,marcolino,27,1016
14729,marcolino,13,545
14730,marcolino,16,36
14731,marcolino,29,653
14732,marcolino,23,1549
14733,marcolino,53,283
14734,marcolino,32,687
14735,marcolino,52,541
14736,marcolino,21,215
14737,marcolino,31,3539
14738,marcolino,50,328
14739,marcolino,51,459
14740,marcolino,15,302
14741,marcolino,25,2502
14742,marcolino,26,2704
14743,marcolino,22,255
14744,marcolino,41,2387
14745,marcolino,33,3530
14746,marcolino,11,362
14747,marcolino,24,1627
14748,marcolino,14,195
14749,marcolino,43,370
14750,marcolino,42,1677
14751,marcolino,28,154
14752,marcolino,35,10620
14753,marcolino,17,58
14754,fialho,0,36569
14755,fialho,12,48
14756,fialho,27,162
14757,fialho,13,587
14758,fialho,16,209
14759,fialho,29,1617
14760,fialho,23,1656
14761,fialho,53,540
14762,fialho,32,558
14763,fialho,52,710
14764,fialho,21,1393
14765,fialho,31,8890
14766,fialho,50,1169
14767,fialho,51,827
14768,fialho,15,2089
14769,fialho,25,628
14770,fialho,26,561
14771,fialho,22,1281
14772,fialho,41,1001
14773,fialho,33,3254
14774,fialho,11,178
14775,fialho,24,211
14776,fialho,14,57
14777,fialho,43,2853
14778,fialho,42,379
14779,fialho,28,40
14780,fialho,35,5452
14781,fialho,17,219
14782,junqueira,0,36553
14783,junqueira,12,99
14784,junqueira,27,15
14785,junqueira,13,74
14786,junqueira,29,2410
14787,junqueira,23,128
14788,junqueira,53,571
14789,junqueira,32,330
14790,junqueira,52,2351
14791,junqueira,21,52
14792,junqueira,31,9059
14793,junqueira,50,663
14794,junqueira,51,440
14795,junqueira,15,196
14796,junqueira,25,209
14797,junqueira,26,96
14798,junqueira,22,16
14799,junqueira,41,1063
14800,junqueira,33,3369
14801,junqueira,11,98
14802,junqueira,24,56
14803,junqueira,43,1599
14804,junqueira,42,316
14805,junqueira,28,57
14806,junqueira,35,13097
14807,junqueira,17,185
14808,geronimo,0,36439
14809,geronimo,12,454
14810,geronimo,27,1090
14811,geronimo,13,451
14812,geronimo,16,47
14813,geronimo,29,625
14814,geronimo,23,3049
14815,geronimo,53,321
14816,geronimo,32,460
14817,geronimo,52,891
14818,geronimo,21,371
14819,geronimo,31,4187
14820,geronimo,50,527
14821,geronimo,51,497
14822,geronimo,15,538
14823,geronimo,25,2586
14824,geronimo,26,2716
14825,geronimo,22,200
14826,geronimo,41,1752
14827,geronimo,33,2957
14828,geronimo,11,389
14829,geronimo,24,1603
14830,geronimo,14,69
14831,geronimo,43,385
14832,geronimo,42,1094
14833,geronimo,28,260
14834,geronimo,35,8797
14835,geronimo,17,123
14836,florentino,0,36234
14837,florentino,12,39
14838,florentino,27,1407
14839,florentino,13,414
14840,florentino,29,1158
14841,florentino,23,663
14842,florentino,53,413
14843,florentino,32,1060
14844,florentino,52,1169
14845,florentino,21,263
14846,florentino,31,3551
14847,florentino,50,802
14848,florentino,51,637
14849,florentino,15,261
14850,florentino,25,2792
14851,florentino,26,3930
14852,florentino,22,135
14853,florentino,41,1628
14854,florentino,33,3154
14855,florentino,11,159
14856,florentino,24,708
14857,florentino,14,64
14858,florentino,43,487
14859,florentino,42,1520
14860,florentino,28,117
14861,florentino,35,9462
14862,florentino,17,236
14863,cortes,0,36163
14864,cortes,12,37
14865,cortes,27,134
14866,cortes,13,341
14867,cortes,16,921
14868,cortes,29,3297
14869,cortes,23,193
14870,cortes,53,1115
14871,cortes,32,892
14872,cortes,52,1859
14873,cortes,21,862
14874,cortes,31,4535
14875,cortes,50,353
14876,cortes,51,543
14877,cortes,15,556
14878,cortes,25,124
14879,cortes,26,196
14880,cortes,22,169
14881,cortes,41,1814
14882,cortes,33,6967
14883,cortes,11,519
14884,cortes,24,894
14885,cortes,14,85
14886,cortes,43,3486
14887,cortes,42,581
14888,cortes,28,582
14889,cortes,35,4830
14890,cortes,17,278
14891,ruiz,0,36157
14892,ruiz,12,135
14893,ruiz,27,25
14894,ruiz,13,1728
14895,ruiz,16,18
14896,ruiz,29,183
14897,ruiz,23,75
14898,ruiz,53,175
14899,ruiz,32,101
14900,ruiz,52,225
14901,ruiz,21,41
14902,ruiz,31,853
14903,ruiz,50,2150
14904,ruiz,51,636
14905,ruiz,15,315
14906,ruiz,25,55
14907,ruiz,26,115
14908,ruiz,41,3973
14909,ruiz,33,1381
14910,ruiz,11,433
14911,ruiz,24,59
14912,ruiz,14,557
14913,ruiz,43,1205
14914,ruiz,42,759
14915,ruiz,28,28
14916,ruiz,35,20865
14917,ruiz,17,56
14918,joao,0,36134
14919,joao,12,41
14920,joao,27,648
14921,joao,13,918
14922,joao,16,18
14923,joao,29,1482
14924,joao,23,602
14925,joao,53,234
14926,joao,32,458
14927,joao,52,775
14928,joao,21,308
14929,joao,31,2765
14930,joao,50,423
14931,joao,51,714
14932,joao,15,325
14933,joao,25,955
14934,joao,26,5235
14935,joao,22,931
14936,joao,41,1761
14937,joao,33,2011
14938,joao,11,211
14939,joao,24,241
14940,joao,14,192
14941,joao,43,1078
14942,joao,42,5151
14943,joao,28,68
14944,joao,35,8497
14945,joao,17,92
14946,ferro,0,36022
14947,ferro,12,178
14948,ferro,27,5229
14949,ferro,13,281
14950,ferro,16,260
14951,ferro,29,936
14952,ferro,23,1296
14953,ferro,53,340
14954,ferro,32,467
14955,ferro,52,1546
14956,ferro,21,1616
14957,ferro,31,1513
14958,ferro,50,727
14959,ferro,51,629
14960,ferro,15,1155
14961,ferro,25,95
14962,ferro,26,1665
14963,ferro,22,480
14964,ferro,41,2108
14965,ferro,33,2067
14966,ferro,11,192
14967,ferro,24,118
14968,ferro,14,72
14969,ferro,43,1224
14970,ferro,42,832
14971,ferro,28,511
14972,ferro,35,10325
14973,ferro,17,160
14974,seixas,0,35845
14975,seixas,12,49
14976,seixas,27,333
14977,seixas,13,5762
14978,seixas,16,131
14979,seixas,29,3379
14980,seixas,23,149
14981,seixas,53,666
14982,seixas,32,462
14983,seixas,52,521
14984,seixas,21,255
14985,seixas,31,3549
14986,seixas,50,255
14987,seixas,51,305
14988,seixas,15,3178
14989,seixas,25,414
14990,seixas,26,536
14991,seixas,22,259
14992,seixas,41,1607
14993,seixas,33,5051
14994,seixas,11,220
14995,seixas,24,349
14996,seixas,14,61
14997,seixas,43,1711
14998,seixas,42,364
14999,seixas,28,314
15000,seixas,35,5854
15001,seixas,17,111
15002,magno,0,35768
15003,magno,12,87
15004,magno,27,135
15005,magno,13,1140
15006,magno,16,1211
15007,magno,29,1631
15008,magno,23,725
15009,magno,53,578
15010,magno,32,799
15011,magno,52,768
15012,magno,21,819
15013,magno,31,4966
15014,magno,50,263
15015,magno,51,379
15016,magno,15,9713
15017,magno,25,529
15018,magno,26,1002
15019,magno,22,150
15020,magno,41,779
15021,magno,33,3589
15022,magno,11,305
15023,magno,24,611
15024,magno,14,132
15025,magno,43,351
15026,magno,42,433
15027,magno,28,265
15028,magno,35,4297
15029,magno,17,111
15030,dorneles,0,35589
15031,dorneles,12,18
15032,dorneles,27,43
15033,dorneles,13,38
15034,dorneles,29,60
15035,dorneles,23,66
15036,dorneles,53,236
15037,dorneles,32,76
15038,dorneles,52,1344
15039,dorneles,21,331
15040,dorneles,31,1902
15041,dorneles,50,852
15042,dorneles,51,389
15043,dorneles,15,126
15044,dorneles,25,46
15045,dorneles,26,86
15046,dorneles,22,75
15047,dorneles,41,1115
15048,dorneles,33,576
15049,dorneles,11,226
15050,dorneles,24,63
15051,dorneles,43,25159
15052,dorneles,42,1778
15053,dorneles,35,811
15054,dorneles,17,154
15055,cintra,0,35508
15056,cintra,27,187
15057,cintra,13,424
15058,cintra,29,2977
15059,cintra,23,217
15060,cintra,53,427
15061,cintra,32,269
15062,cintra,52,3263
15063,cintra,21,219
15064,cintra,31,4458
15065,cintra,50,623
15066,cintra,51,949
15067,cintra,15,293
15068,cintra,25,57
15069,cintra,26,2325
15070,cintra,22,22
15071,cintra,41,806
15072,cintra,33,1079
15073,cintra,11,92
15074,cintra,24,33
15075,cintra,43,114
15076,cintra,42,214
15077,cintra,28,72
15078,cintra,35,16243
15079,cintra,17,129
15080,proenca,0,35345
15081,proenca,29,213
15082,proenca,23,78
15083,proenca,53,80
15084,proenca,32,45
15085,proenca,52,134
15086,proenca,21,31
15087,proenca,31,1279
15088,proenca,50,711
15089,proenca,51,1173
15090,proenca,15,134
15091,proenca,25,19
15092,proenca,26,26
15093,proenca,41,7715
15094,proenca,33,2242
15095,proenca,11,186
15096,proenca,24,18
15097,proenca,43,2341
15098,proenca,42,1248
15099,proenca,28,15
15100,proenca,35,17589
15101,proenca,17,31
15102,sikva,0,35114
15103,sikva,12,151
15104,sikva,27,622
15105,sikva,13,493
15106,sikva,16,62
15107,sikva,29,1836
15108,sikva,23,1218
15109,sikva,53,365
15110,sikva,32,498
15111,sikva,52,1488
15112,sikva,21,945
15113,sikva,31,3687
15114,sikva,50,476
15115,sikva,51,984
15116,sikva,15,1182
15117,sikva,25,711
15118,sikva,26,2263
15119,sikva,22,453
15120,sikva,41,1528
15121,sikva,33,3271
15122,sikva,11,223
15123,sikva,24,661
15124,sikva,14,118
15125,sikva,43,1435
15126,sikva,42,870
15127,sikva,28,184
15128,sikva,35,9141
15129,sikva,17,249
15130,varela,0,34920
15131,varela,12,111
15132,varela,27,34
15133,varela,13,452
15134,varela,16,103
15135,varela,29,380
15136,varela,23,1088
15137,varela,53,386
15138,varela,32,227
15139,varela,52,321
15140,varela,21,126
15141,varela,31,1040
15142,varela,50,419
15143,varela,51,289
15144,varela,15,965
15145,varela,25,529
15146,varela,26,731
15147,varela,22,51
15148,varela,41,2319
15149,varela,33,2056
15150,varela,11,147
15151,varela,24,8116
15152,varela,14,103
15153,varela,43,3369
15154,varela,42,8223
15155,varela,28,61
15156,varela,35,3256
15157,varela,17,18
15158,sofia,0,34812
15159,sofia,12,193
15160,sofia,27,1532
15161,sofia,13,696
15162,sofia,16,124
15163,sofia,29,1670
15164,sofia,23,1634
15165,sofia,53,560
15166,sofia,32,233
15167,sofia,52,1728
15168,sofia,21,1641
15169,sofia,31,3372
15170,sofia,50,341
15171,sofia,51,1072
15172,sofia,15,1692
15173,sofia,25,930
15174,sofia,26,4988
15175,sofia,22,766
15176,sofia,41,1388
15177,sofia,33,1669
15178,sofia,11,385
15179,sofia,24,1136
15180,sofia,14,200
15181,sofia,43,410
15182,sofia,42,765
15183,sofia,28,475
15184,sofia,35,5032
15185,sofia,17,180
15186,schneider,0,34779
15187,schneider,13,52
15188,schneider,16,15
15189,schneider,29,131
15190,schneider,23,15
15191,schneider,53,192
15192,schneider,32,1590
15193,schneider,52,141
15194,schneider,21,41
15195,schneider,31,463
15196,schneider,50,288
15197,schneider,51,594
15198,schneider,15,113
15199,schneider,25,25
15200,schneider,26,79
15201,schneider,41,4422
15202,schneider,33,594
15203,schneider,11,235
15204,schneider,24,20
15205,schneider,43,15985
15206,schneider,42,8001
15207,schneider,28,22
15208,schneider,35,1689
15209,schneider,17,44
15210,graca,0,34714
15211,graca,12,183
15212,graca,27,1102
15213,graca,13,1599
15214,graca,16,235
15215,graca,29,1261
15216,graca,23,658
15217,graca,53,359
15218,graca,32,837
15219,graca,52,576
15220,graca,21,1749
15221,graca,31,2548
15222,graca,50,499
15223,graca,51,353
15224,graca,15,2071
15225,graca,25,212
15226,graca,26,876
15227,graca,22,308
15228,graca,41,1846
15229,graca,33,4763
15230,graca,11,327
15231,graca,24,148
15232,graca,14,47
15233,graca,43,1460
15234,graca,42,1292
15235,graca,28,1039
15236,graca,35,8299
15237,graca,17,67
15238,regis,0,34611
15239,regis,12,73
15240,regis,27,269
15241,regis,13,1212
15242,regis,16,35
15243,regis,29,4681
15244,regis,23,2110
15245,regis,53,737
15246,regis,32,580
15247,regis,52,1491
15248,regis,21,416
15249,regis,31,1613
15250,regis,50,296
15251,regis,51,619
15252,regis,15,1077
15253,regis,25,2495
15254,regis,26,2254
15255,regis,22,268
15256,regis,41,803
15257,regis,33,2626
15258,regis,11,387
15259,regis,24,1891
15260,regis,14,103
15261,regis,43,672
15262,regis,42,2622
15263,regis,28,145
15264,regis,35,4909
15265,regis,17,227
